Name,contract_id,Total,APY,APY%,Guarantee,contract_type,year_signed,Position,year,base_salary,contract_year_1,contract_year_2,player_id,position_y1,unit_y1,offense_y1,pass_block_y1,run_block_y1,receiving_y1,pass_y1,run_y1,defense_y1,coverage_y1,pass_rush_y1,run_defense_y1,player_y1,year_in_league_y1,season_count_y1,war_y1,waa_y1,height_y1,weight_y1,total_alignments_played_y1,total_positions_played_y1,total_snap_count_y1,weeks_played_y1,snap_count_per_week_played_y1,HB_total_snaps_y1,WR_total_snaps_y1,SWR_total_snaps_y1,QB_total_snaps_y1,LT_total_snaps_y1,LG_total_snaps_y1,C_total_snaps_y1,RG_total_snaps_y1,RT_total_snaps_y1,FB_total_snaps_y1,TE_total_snaps_y1,LED_total_snaps_y1,RED_total_snaps_y1,LID_total_snaps_y1,RID_total_snaps_y1,NT_total_snaps_y1,LB_total_snaps_y1,SCB_total_snaps_y1,CB_total_snaps_y1,FS_total_snaps_y1,SS_total_snaps_y1,main_position_y1,position_y2,unit_y2,offense_y2,pass_block_y2,run_block_y2,receiving_y2,pass_y2,run_y2,defense_y2,coverage_y2,pass_rush_y2,run_defense_y2,player_y2,year_in_league_y2,season_count_y2,war_y2,waa_y2,height_y2,weight_y2,total_alignments_played_y2,total_positions_played_y2,total_snap_count_y2,weeks_played_y2,snap_count_per_week_played_y2,HB_total_snaps_y2,WR_total_snaps_y2,SWR_total_snaps_y2,QB_total_snaps_y2,LT_total_snaps_y2,LG_total_snaps_y2,C_total_snaps_y2,RG_total_snaps_y2,RT_total_snaps_y2,FB_total_snaps_y2,TE_total_snaps_y2,LED_total_snaps_y2,RED_total_snaps_y2,LID_total_snaps_y2,RID_total_snaps_y2,NT_total_snaps_y2,LB_total_snaps_y2,SCB_total_snaps_y2,CB_total_snaps_y2,FS_total_snaps_y2,SS_total_snaps_y2,main_position_y2
Justin Hunter,20427,727627,727627,0.004686205,52627,Other,2016,WR,2016.0,675000.0,2015,2014,7815,WR,offense,63.971428571428575,,67.50952380952381,62.709523809523816,,,,,,,Justin Hunter,3.0,2.0,0.031,-0.048991341991342,604.0,203.0,9.0,3.0,379.0,9.0,42.111111111111114,0.0,313.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,63.77142857142857,,71.77619047619048,62.08571428571428,,,,,,,Justin Hunter,2.0,1.0,0.017,-0.112617117117117,604.0,203.0,9.0,3.0,605.0,12.0,50.416666666666664,5.0,520.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Percy Harvin,2308,1717500,1717500,0.011061377,0,SFA,2016,WR,2016.0,1560000.0,2015,2014,4945,WR,offense,68.3047619047619,,69.77142857142857,64.9047619047619,,74.22857142857143,,,,,Percy Harvin,7.0,6.0,0.026,-0.023991341991342,511.0,184.0,10.0,4.0,243.0,5.0,48.6,3.0,192.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,75.03809523809524,,60.62380952380952,72.16666666666667,,76.84761904761905,,,,,Percy Harvin,6.0,5.0,0.0785,0.02138288288288285,511.0,184.0,16.0,6.0,563.0,13.0,43.30769230769231,48.0,296.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jaron Brown,3249,1500000,1500000,0.009660591,635118,Extension,2016,WR,2016.0,675000.0,2015,2014,8128,WR,offense,61.25238095238095,76.53750000000001,71.53333333333333,58.9952380952381,,,,,,,Jaron Brown,3.0,2.0,0.026,-0.030991341991342,603.0,204.0,16.0,5.0,294.0,18.0,16.333333333333332,29.0,164.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,75.62380952380953,,67.28095238095239,73.57142857142857,,,,,,,Jaron Brown,2.0,1.0,0.039,-0.0056171171171171,603.0,204.0,13.0,4.0,212.0,17.0,12.470588235294118,13.0,110.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Cobi Hamilton,3145,540000,540000,0.003233533,0,ERFA,2017,WR,2017.0,540000.0,2016,2015,7978,WR,offense,64.1625,,64.04375,62.975,,,,,,,Cobi Hamilton,4.0,3.0,0.064,-0.0264798206278027,602.0,201.0,13.0,4.0,476.0,14.0,34.0,0.0,399.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrelious Benn,1088,1765000,882500,0.005284431,100000,UFA,2017,WR,2017.0,775000.0,2016,2015,5564,WR,offense,65.21000000000001,,68.32222222222222,63.095000000000006,,,60.0,,,60.0,Arrelious Benn,7.0,6.0,-0.009,-0.0264798206278027,602.0,228.0,13.0,5.0,99.0,13.0,7.615384615384615,3.0,69.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Brown,2333,68000000,17000000,0.101796407,19000000,Extension,2017,WR,2017.0,910000.0,2016,2015,5718,WR,offense,84.65714285714286,,64.51904761904763,85.37619047619049,,55.175000000000004,60.0,,,60.0,Antonio Brown,7.0,6.0,0.575,0.355520179372197,510.0,181.0,12.0,5.0,1185.0,18.0,65.83333333333333,18.0,1049.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,91.95238095238095,,71.21904761904761,91.86666666666667,60.0,61.97333333333333,60.0,,,,Antonio Brown,6.0,5.0,0.905,0.669008658008658,510.0,181.0,10.0,3.0,1125.0,17.0,66.17647058823529,9.0,961.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Pierre Garcon,2208,47500000,9500000,0.056886228,17000000,UFA,2017,WR,2017.0,3675000.0,2016,2015,4519,WR,offense,76.18571428571428,,69.04761904761905,75.35714285714286,,,,,,,Pierre Garcon,9.0,8.0,0.426,0.259520179372197,600.0,211.0,8.0,2.0,833.0,16.0,52.0625,0.0,701.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,71.84761904761905,,62.166666666666664,71.91428571428571,,,,,,,Pierre Garcon,8.0,7.0,0.253,0.069008658008658,600.0,211.0,7.0,2.0,883.0,17.0,51.94117647058823,0.0,746.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brandon LaFell,1903,9000000,4500000,0.026946108,3300000,UFA,2017,WR,2017.0,1250000.0,2016,2015,5602,WR,offense,65.37619047619049,,66.83809523809524,64.75238095238095,,59.199999999999996,,,,,Brandon LaFell,7.0,6.0,0.227,0.0325201793721973,603.0,210.0,18.0,5.0,1030.0,16.0,64.375,5.0,849.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,55.0,,72.37333333333332,53.693333333333335,,59.028571428571425,,,,,Brandon LaFell,6.0,5.0,-0.05,-0.208991341991342,603.0,210.0,9.0,3.0,757.0,13.0,58.23076923076923,2.0,617.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
DeSean Jackson,1510,33500000,11166667,0.066866269,20000000,UFA,2017,WR,2017.0,6500000.0,2016,2015,4363,WR,offense,70.16190476190476,,62.11904761904762,69.28571428571429,,,,,,,DeSean Jackson,9.0,8.0,0.208,0.0555201793721973,510.0,175.0,8.0,2.0,738.0,15.0,49.2,0.0,513.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,64.43333333333332,,66.03333333333333,63.790476190476184,,,,,,,DeSean Jackson,8.0,7.0,0.152,0.058008658008658,510.0,175.0,8.0,2.0,418.0,10.0,41.8,0.0,310.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Torrey Smith,2161,15000000,5000000,0.02994012,500000,SFA,2017,WR,2017.0,4000000.0,2016,2015,6210,WR,offense,54.88571428571428,,67.68571428571428,53.39047619047619,,,,,,,Torrey Smith,6.0,5.0,-0.07,-0.187479820627803,600.0,205.0,9.0,4.0,655.0,12.0,54.583333333333336,4.0,542.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,65.75714285714287,,59.77619047619047,65.41428571428571,,,,,,,Torrey Smith,5.0,4.0,0.075,-0.092991341991342,600.0,205.0,7.0,3.0,796.0,16.0,49.75,1.0,732.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brandon Marshall,875,11000000,5500000,0.032934132,5000000,SFA,2017,WR,2017.0,3000000.0,2016,2015,3064,WR,offense,68.27142857142857,68.5,71.22857142857143,67.68571428571428,,,,,,,Brandon Marshall,11.0,10.0,0.134,-0.0414798206278027,605.0,232.0,10.0,4.0,926.0,15.0,61.733333333333334,2.0,778.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,81.87142857142857,62.400000000000006,58.39523809523809,83.01904761904763,,,,,,,Brandon Marshall,10.0,9.0,0.475,0.262008658008658,605.0,232.0,9.0,3.0,1086.0,16.0,67.875,7.0,910.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Bryan Walters,2642,18650000,932500,0.005583832,100000,UFA,2017,WR,2017.0,775000.0,2016,2015,6139,WR,offense,57.516666666666666,,58.08461538461539,58.03888888888889,,,,,,,Bryan Walters,5.0,4.0,0.046,-0.0224798206278027,600.0,190.0,10.0,4.0,331.0,10.0,33.1,3.0,44.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,71.14761904761905,65.6,53.37619047619048,71.93809523809524,52.2,,,,,,Bryan Walters,4.0,3.0,0.115,0.035008658008658,600.0,190.0,9.0,3.0,318.0,11.0,28.90909090909091,0.0,90.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Jeremy Kerley,1760,8400000,2800000,0.016766467,2800000,UFA,2017,WR,2017.0,1150000.0,2016,2015,6305,WR,offense,68.52857142857142,,67.0,67.30952380952381,,,60.0,,,60.0,Jeremy Kerley,6.0,5.0,0.133,-0.0234798206278027,509.0,188.0,8.0,2.0,807.0,16.0,50.4375,0.0,63.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,61.457142857142856,,60.363157894736844,61.11904761904762,,,,,,,Jeremy Kerley,5.0,4.0,0.042,-0.010991341991342,509.0,188.0,10.0,3.0,234.0,15.0,15.6,0.0,64.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Kenny Britt,2475,32500000,8125000,0.048652695,10500000,UFA,2017,WR,2017.0,4000000.0,2016,2015,4953,WR,offense,75.63333333333333,,61.333333333333336,75.87619047619049,,,,,,,Kenny Britt,8.0,7.0,0.208,0.0495201793721973,603.0,230.0,8.0,2.0,814.0,15.0,54.266666666666666,0.0,711.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,67.11428571428571,,61.95238095238095,67.66190476190476,,,,,,,Kenny Britt,7.0,6.0,0.168,0.042008658008658,603.0,230.0,6.0,2.0,661.0,16.0,41.3125,0.0,613.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brice Butler,3098,1100000,1100000,0.006586826,300000,UFA,2017,WR,2017.0,800000.0,2016,2015,7991,WR,offense,60.10476190476191,,57.63809523809524,61.27619047619047,,,,,,,Brice Butler,4.0,3.0,0.013,-0.0654798206278027,603.0,220.0,13.0,4.0,460.0,17.0,27.058823529411764,0.0,346.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.205,,56.31,61.185,,,,,,,Brice Butler,3.0,2.0,0.075,0.020008658008658,603.0,220.0,8.0,3.0,265.0,7.0,37.857142857142854,0.0,235.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Kenny Stills,2939,32000000,8000000,0.047904192,16950000,UFA,2017,WR,2017.0,1975000.0,2016,2015,7926,WR,offense,62.480952380952374,,50.8,64.21904761904761,,,,,,,Kenny Stills,4.0,3.0,0.164,0.00052017937219731,601.0,202.0,9.0,3.0,871.0,17.0,51.23529411764706,0.0,574.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,60.32380952380952,,57.519047619047626,59.92380952380953,,,,,,,Kenny Stills,3.0,2.0,0.021,-0.112991341991342,601.0,202.0,9.0,3.0,606.0,16.0,37.875,0.0,478.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Alshon Jeffery,870,9500000,9500000,0.056886228,8750000,UFA,2017,WR,2017.0,1000000.0,2016,2015,7048,WR,offense,73.14761904761905,,71.23809523809524,72.5,,,,,,,Alshon Jeffery,5.0,4.0,0.202,0.0635201793721973,603.0,218.0,8.0,2.0,710.0,12.0,59.166666666666664,0.0,598.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,89.97142857142856,,80.57142857142857,89.31904761904762,,,,,,,Alshon Jeffery,4.0,3.0,0.425,0.329008658008658,603.0,218.0,9.0,3.0,516.0,9.0,57.333333333333336,0.0,400.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Terrelle Pryor,2059,6000000,6000000,0.035928144,6000000,UFA,2017,WR,2017.0,3000000.0,2016,2015,6944,WR,offense,76.11904761904762,,62.714285714285715,80.41428571428571,44.84736842105263,46.59473684210526,60.0,60.0,,,Terrelle Pryor Sr.,6.0,5.0,0.209,-0.0104798206278027,604.0,228.0,13.0,6.0,925.0,16.0,57.8125,2.0,772.0,123.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,WR,offense,49.949999999999996,,72.3375,51.1625,,59.2,,,,,Terrelle Pryor Sr.,5.0,4.0,-0.027,-0.045991341991342,604.0,228.0,8.0,3.0,91.0,3.0,30.333333333333332,0.0,73.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Ted Ginn,2809,11000000,3666667,0.02195609,3000000,UFA,2017,WR,2017.0,2000000.0,2016,2015,3625,WR,offense,65.06190476190476,,57.55238095238095,66.60952380952381,59.7,50.55238095238095,,,,,Ted Ginn Jr.,10.0,9.0,0.127,-0.0174798206278027,511.0,180.0,10.0,4.0,707.0,16.0,44.1875,4.0,549.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,67.57142857142857,,70.93809523809524,65.97142857142858,60.0,63.77333333333333,,,,,Ted Ginn Jr.,9.0,8.0,0.153,-0.0099913419913419,511.0,180.0,10.0,4.0,837.0,18.0,46.5,3.0,771.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Markus Wheaton,3187,11000000,5500000,0.032934132,6000000,UFA,2017,WR,2017.0,3000000.0,2016,2015,7860,WR,offense,53.43684210526316,,59.87777777777777,53.363157894736844,,,,,,,Markus Wheaton,4.0,3.0,-0.013,-0.0354798206278027,511.0,185.0,9.0,3.0,99.0,3.0,33.0,3.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,65.16666666666667,,63.03333333333334,65.06190476190476,,,,,,,Markus Wheaton,3.0,2.0,0.162,-0.016991341991342,511.0,185.0,11.0,4.0,812.0,18.0,45.111111111111114,10.0,259.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Terrance Williams,3262,17000000,4250000,0.025449102,9500000,UFA,2017,WR,2017.0,1000000.0,2016,2015,7855,WR,offense,68.45714285714287,60.9,71.13809523809523,66.8,,,,,,,Terrance Williams,4.0,3.0,0.177,0.0215201793721973,602.0,210.0,15.0,5.0,815.0,17.0,47.94117647058823,3.0,652.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,65.53333333333333,,56.976190476190474,65.18571428571428,,,,,,,Terrance Williams,3.0,2.0,0.183,0.011008658008658,602.0,210.0,15.0,5.0,805.0,16.0,50.3125,1.0,708.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Russell Shepard,3242,10000000,3333333,0.019960078,2100000,UFA,2017,WR,2017.0,1100000.0,2016,2015,8254,WR,offense,80.71428571428571,,79.41904761904762,77.67142857142856,,63.10000000000001,,,,,Russell Shepard,4.0,3.0,0.148,0.0715201793721973,601.0,195.0,15.0,5.0,444.0,14.0,31.714285714285715,1.0,280.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,52.12857142857143,,82.16666666666667,47.595238095238095,,,,,,,Russell Shepard,3.0,2.0,-0.029,-0.065991341991342,601.0,195.0,15.0,5.0,211.0,13.0,16.23076923076923,8.0,118.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Charles Johnson,3138,1500000,1500000,0.008982036,350000,SFA,2017,WR,2017.0,1100000.0,2016,2015,7998,WR,offense,57.733333333333334,,62.352380952380955,57.142857142857146,,,60.7,,,60.0,Charles Johnson,4.0,3.0,0.027,-0.0544798206278027,602.0,217.0,9.0,3.0,416.0,16.0,26.0,0.0,377.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.55714285714286,,68.63333333333333,61.31428571428571,,,,,,,Charles Johnson,3.0,2.0,0.026,-0.0079913419913419,602.0,217.0,9.0,3.0,221.0,10.0,22.1,5.0,185.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Marquise Goodwin,2966,6000000,3000000,0.017964072,4450000,UFA,2017,WR,2017.0,1950000.0,2016,2015,7859,WR,offense,62.642857142857146,,66.75238095238095,62.095238095238095,,,,,,,Marquise Goodwin,4.0,3.0,0.029,-0.0964798206278027,509.0,180.0,8.0,2.0,653.0,15.0,43.53333333333333,0.0,563.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,72.71176470588236,,60.3764705882353,72.00588235294119,,,,,,,Marquise Goodwin,3.0,2.0,0.012,0.007008658008658,509.0,180.0,5.0,3.0,32.0,2.0,16.0,3.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Aldrick Robinson,2166,4000000,2000000,0.011976048,500000,UFA,2017,WR,2017.0,1250000.0,2016,2015,6330,WR,offense,75.51904761904763,,71.45714285714286,73.82857142857144,,,60.0,,,60.0,Aldrick Robinson,6.0,5.0,0.088,0.0305201793721973,510.0,185.0,12.0,5.0,380.0,19.0,20.0,1.0,322.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Roberts,1146,1800000,1800000,0.010778443,750000,UFA,2017,WR,2017.0,1300000.0,2016,2015,5612,WR,offense,59.07142857142857,,43.10952380952381,60.15238095238095,,,,,,,Andre Roberts,7.0,6.0,0.039,-0.0164798206278027,511.0,195.0,11.0,4.0,270.0,17.0,15.882352941176471,10.0,172.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,51.62380952380952,67.1,57.13333333333333,51.095238095238095,,,,,,,Andre Roberts,6.0,5.0,-0.047,-0.099991341991342,511.0,195.0,11.0,4.0,264.0,9.0,29.333333333333332,1.0,164.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Robert Woods,3169,34000000,6800000,0.040718563,10000000,UFA,2017,WR,2017.0,3000000.0,2016,2015,7822,WR,offense,68.33333333333333,,71.44285714285714,68.16190476190476,,57.6,,,,,Robert Woods,4.0,3.0,0.113,-0.0054798206278026,600.0,195.0,14.0,4.0,641.0,13.0,49.30769230769231,3.0,350.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,63.31904761904762,62.3,69.23333333333333,62.69047619047619,,59.2,61.0,60.70000000000001,,,Robert Woods,3.0,2.0,0.001,-0.152991341991342,600.0,195.0,18.0,6.0,794.0,14.0,56.714285714285715,8.0,518.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,WR
Cordarrelle Patterson,2953,8500000,4250000,0.025449102,5000000,UFA,2017,WR,2017.0,2500000.0,2016,2015,7810,WR,offense,69.73809523809524,67.1,60.090476190476195,69.00952380952381,,65.33809523809525,,,,,Cordarrelle Patterson,4.0,3.0,0.059,-0.0564798206278027,602.0,228.0,17.0,5.0,547.0,16.0,34.1875,9.0,387.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,67.15714285714286,,63.83809523809524,63.22380952380953,,65.9578947368421,,,,,Cordarrelle Patterson,3.0,2.0,0.028,0.020008658008658,602.0,228.0,6.0,3.0,58.0,9.0,6.444444444444445,3.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Eric Weems,890,2600000,1300000,0.007784431,275000,UFA,2017,WR,2017.0,900000.0,2016,2015,4097,WR,offense,67.2578947368421,,74.39473684210526,60.0,,,44.0,,,45.2,Eric Weems,10.0,9.0,-0.003,-0.0044798206278026,509.0,195.0,4.0,3.0,20.0,10.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HB,WR,offense,68.01904761904763,,59.68095238095238,70.39333333333335,,65.3,,,,,Eric Weems,9.0,8.0,0.025,0.021008658008658,509.0,195.0,6.0,3.0,35.0,9.0,3.888888888888889,10.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Kendall Wright,2474,2000000,2000000,0.011976048,1000000,UFA,2017,WR,2017.0,1250000.0,2016,2015,7026,WR,offense,72.89444444444445,65.4,58.388888888888886,72.21111111111111,,,,,,,Kendall Wright,5.0,4.0,0.116,0.0465201793721973,510.0,185.0,11.0,5.0,320.0,11.0,29.09090909090909,1.0,43.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,72.16666666666667,,73.84285714285714,71.2,,60.17368421052631,,,,,Kendall Wright,4.0,3.0,0.082,-0.0099913419913419,510.0,185.0,12.0,5.0,419.0,10.0,41.9,2.0,182.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Andre Holmes,1958,5150000,1716667,0.010279443,2450000,UFA,2017,WR,2017.0,800000.0,2016,2015,6489,WR,offense,71.9047619047619,,67.8047619047619,70.59047619047618,,,60.026315789473685,,,60.0,Andre Holmes,6.0,5.0,0.092,0.0415201793721973,604.0,210.0,17.0,6.0,301.0,17.0,17.705882352941178,3.0,198.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,63.84761904761905,66.1,56.12857142857143,64.12380952380951,,,,,,,Andre Holmes,5.0,4.0,-0.023,-0.089991341991342,604.0,210.0,13.0,3.0,357.0,16.0,22.3125,0.0,174.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
