Name,Team,pff_id,pff_franchise_id,ID,player_id,contract_id,team_id,Position,Role,Year,BS,PB,RB,PGRB,WO,OB,option_bonus,restructure_bonus,CP,DM,CS,GBS,VGBS,Notes,CshBns,Cshpay,Cshtocp,tb,initial_cash,old_money,cash_dead,Status,contract_type,provisional,credits,is_split_salary
Osa Odighizuwa,Cowboys,42754,9,66910,9539,31331,18,DT,Defense,2024,1353573,264762,0,0,0,0,0,0,1618335,0,0,0,0,,0,1353573,0,,1353573,0,0,Active,Drafted,,0,0
Paulson Adebo,Saints,52280,20,66913,9540,31332,27,CB,Defense,2022,889319,257274,0,0,0,0,0,0,1146593,0,0,0,0,,0,889319,0,,889319,0,0,Active,Drafted,,0,0
Paulson Adebo,Saints,52280,20,66914,9540,31332,27,CB,Defense,2023,1118638,257274,0,0,0,0,0,0,1375912,0,0,0,0,,0,1118638,0,,1118638,0,0,Active,Drafted,,0,0
Paulson Adebo,Saints,52280,20,66915,9540,31332,27,CB,Defense,2024,1347957,257274,0,0,0,0,0,0,1605231,0,0,0,0,,0,1347957,0,,1347957,0,0,Active,Drafted,,0,0
Josh Palmer,Chargers,62979,27,66918,9541,31333,15,WR,Offense,2022,888730,254919,0,0,0,0,0,0,1143649,0,0,0,0,,0,888730,0,,888730,0,0,Active,Drafted,,0,0
Josh Palmer,Chargers,62979,27,66919,9541,31333,15,WR,Offense,2023,1117460,254919,0,0,0,0,0,0,1372379,0,0,0,0,,0,1117460,0,,1117460,0,0,Active,Drafted,,0,0
Josh Palmer,Chargers,62979,27,66920,9541,31333,15,WR,Offense,2024,1346190,254919,0,0,0,0,0,0,1601109,0,0,0,0,,0,1346190,0,,1346190,0,0,Active,Drafted,,0,0
Chazz Surratt,Vikings,40313,18,66923,9542,31334,24,LB,Defense,2022,887959,251835,0,0,0,0,0,0,1139794,0,0,0,0,,0,887959,0,,887959,0,0,Active,Drafted,,0,0
Chazz Surratt,Vikings,40313,18,66924,9542,31334,24,LB,Defense,2023,1115918,251835,0,0,0,0,0,0,1367753,0,0,0,0,,0,1115918,0,,1115918,0,0,Active,Drafted,,0,0
Chazz Surratt,Vikings,40313,18,66925,9542,31334,24,LB,Defense,2024,1343877,251835,0,0,0,0,0,0,1595712,0,0,0,0,,0,1343877,0,,1343877,0,0,Active,Drafted,,0,0
Malcolm Koonce,Raiders,55015,23,66928,9543,31335,16,EDGE,Defense,2022,887180,248720,0,0,0,0,0,0,1135900,0,0,0,0,,0,887180,0,,887180,0,0,Active,Drafted,,0,0
Malcolm Koonce,Raiders,55015,23,66929,9543,31335,16,EDGE,Defense,2023,1114360,248720,0,0,0,0,0,0,1363080,0,0,0,0,,0,1114360,0,,1114360,0,0,Active,Drafted,,0,0
Malcolm Koonce,Raiders,55015,23,66930,9543,31335,16,EDGE,Defense,2024,1341540,248720,0,0,0,0,0,0,1590260,0,0,0,0,,0,1341540,0,,1341540,0,0,Active,Drafted,,0,0
Divine Deablo,Raiders,42208,23,66933,9544,31336,16,LB,Defense,2022,886402,245606,0,0,0,0,0,0,1132008,0,0,0,0,,0,886402,0,,886402,0,0,Active,Drafted,,0,0
Divine Deablo,Raiders,42208,23,66934,9544,31336,16,LB,Defense,2023,1112804,245606,0,0,0,0,0,0,1358410,0,0,0,0,,0,1112804,0,,1112804,0,0,Active,Drafted,,0,0
Divine Deablo,Raiders,42208,23,66935,9544,31336,16,LB,Defense,2024,1339206,245606,0,0,0,0,0,0,1584812,0,0,0,0,,0,1339206,0,,1339206,0,0,Active,Drafted,,0,0
Hunter Long,Dolphins,60859,17,66938,9545,31337,3,TE,Offense,2022,885850,243399,0,0,0,0,0,0,1129249,0,0,0,0,,0,885850,0,,885850,0,0,Active,Drafted,,0,0
Hunter Long,Dolphins,60859,17,66939,9545,31337,3,TE,Offense,2023,1111700,243399,0,0,0,0,0,0,1355099,0,0,0,0,,0,1111700,0,,1111700,0,0,Active,Drafted,,0,0
Hunter Long,Dolphins,60859,17,66940,9545,31337,3,TE,Offense,2024,1337550,243399,0,0,0,0,0,0,1580949,0,0,0,0,,0,1337550,0,,1337550,0,0,Active,Drafted,,0,0
Dyami Brown,Commanders,77986,32,66943,9546,31338,20,WR,Offense,2022,884727,238909,0,0,0,0,0,0,1123636,0,0,0,0,,0,884727,0,,884727,0,0,Active,Drafted,,0,0
Dyami Brown,Commanders,77986,32,66944,9546,31338,20,WR,Offense,2023,1109454,238909,0,0,0,0,0,0,1348363,0,0,0,0,,0,1109454,0,,1109454,0,0,Active,Drafted,,0,0
Dyami Brown,Commanders,77986,32,66945,9546,31338,20,WR,Offense,2024,1334181,238909,0,0,0,0,0,0,1573090,0,0,0,0,,0,1334181,0,,1334181,0,0,Active,Drafted,,0,0
Tommy Tremble,Panthers,84025,5,66948,9547,31339,26,TE,Offense,2022,825000,235715,0,0,58929,0,0,0,1119644,0,0,0,0,,0,883929,0,,883929,0,0,Active,Drafted,,0,0
Tommy Tremble,Panthers,84025,5,66949,9547,31339,26,TE,Offense,2023,940000,235715,0,0,167858,0,0,0,1343573,0,0,0,0,,0,1107858,0,,1107858,0,0,Active,Drafted,,0,0
Tommy Tremble,Panthers,84025,5,66950,9547,31339,26,TE,Offense,2024,1055000,235715,0,0,276787,0,0,0,1567502,0,0,0,0,,0,1331787,0,,1331787,0,0,Active,Drafted,,0,0
Chauncey Golston,Cowboys,42718,9,66953,9548,31340,18,EDGE,Defense,2022,883481,233925,0,0,0,0,0,0,1117406,0,0,0,0,,0,883481,0,,883481,0,0,Active,Drafted,,0,0
Chauncey Golston,Cowboys,42718,9,66954,9548,31340,18,EDGE,Defense,2023,1106962,233925,0,0,0,0,0,0,1340887,0,0,0,0,,0,1106962,0,,1106962,0,0,Active,Drafted,,0,0
Chauncey Golston,Cowboys,42718,9,66955,9548,31340,18,EDGE,Defense,2024,1330443,233925,0,0,0,0,0,0,1564368,0,0,0,0,,0,1330443,0,,1330443,0,0,Active,Drafted,,0,0
Amari Rodgers,Packers,61212,12,66958,9549,31341,23,WR,Offense,2022,842723,230891,0,0,40000,0,0,0,1113614,0,0,0,0,,0,882723,0,,882723,0,0,Active,Drafted,,0,0
Amari Rodgers,Packers,61212,12,66959,9549,31341,23,WR,Offense,2023,1065446,230891,0,0,40000,0,0,0,1336337,0,0,0,0,,0,1105446,0,,1105446,0,0,Active,Drafted,,0,0
Amari Rodgers,Packers,61212,12,66960,9549,31341,23,WR,Offense,2024,1288169,230891,0,0,40000,0,0,0,1559060,0,0,0,0,,0,1328169,0,,1328169,0,0,Active,Drafted,,0,0
Wyatt Davis,Vikings,59993,18,66963,9550,31342,24,LG,Defense,2022,882013,228053,0,0,0,0,0,0,1110066,0,0,0,0,,0,882013,0,,882013,0,0,Active,Drafted,,0,0
Wyatt Davis,Vikings,59993,18,66964,9550,31342,24,LG,Offense,2023,1104026,228053,0,0,0,0,0,0,1332079,0,0,0,0,,0,1104026,0,,1104026,0,0,Active,Drafted,,0,0
Wyatt Davis,Vikings,59993,18,66965,9550,31342,24,LG,Offense,2024,1326039,228053,0,0,0,0,0,0,1554092,0,0,0,0,,0,1326039,0,,1326039,0,0,Active,Drafted,,0,0
Kendrick Green,Steelers,56642,25,66968,9551,31343,8,C,Offense,2022,881626,226502,0,0,0,0,0,0,1108128,0,0,0,0,,0,881626,0,,881626,0,0,Active,Drafted,,0,0
Kendrick Green,Steelers,56642,25,66969,9551,31343,8,C,Offense,2023,1103252,226502,0,0,0,0,0,0,1329754,0,0,0,0,,0,1103252,0,,1103252,0,0,Active,Drafted,,0,0
Kendrick Green,Steelers,56642,25,66970,9551,31343,8,C,Offense,2024,1324878,226502,0,0,0,0,0,0,1551380,0,0,0,0,,0,1324878,0,,1324878,0,0,Active,Drafted,,0,0
Trey Sermon,49ers,57372,28,66973,9552,31344,31,RB,Offense,2022,881497,225988,0,0,0,0,0,0,1107485,0,0,0,0,,0,881497,0,,881497,0,0,Active,Drafted,,0,0
Trey Sermon,49ers,57372,28,66974,9552,31344,31,RB,Offense,2023,1102994,225988,0,0,0,0,0,0,1328982,0,0,0,0,,0,1102994,0,,1102994,0,0,Active,Drafted,,0,0
Trey Sermon,49ers,57372,28,66975,9552,31344,31,RB,Offense,2024,1324491,225988,0,0,0,0,0,0,1550479,0,0,0,0,,0,1324491,0,,1324491,0,0,Active,Drafted,,0,0
Nico Collins,Texans,61441,13,66978,9553,31345,9,WR,Offense,2022,881433,225730,0,0,0,0,0,0,1107163,0,0,0,0,,0,881433,0,,881433,0,0,Active,Drafted,,0,0
Nico Collins,Texans,61441,13,66979,9553,31345,9,WR,Offense,2023,1102865,225730,0,0,0,0,0,0,1328595,0,0,0,0,,0,1102865,0,,1102865,0,0,Active,Drafted,,0,0
Nico Collins,Texans,61441,13,66980,9553,31345,9,WR,Offense,2024,1324298,225730,0,0,0,0,0,0,1550028,0,0,0,0,,0,1324298,0,,1324298,0,0,Active,Drafted,,0,0
Patrick Jones II,Vikings,43974,18,66983,9554,31346,24,EDGE,Defense,2022,881368,225472,0,0,0,0,0,0,1106840,0,0,0,0,,0,881368,0,,881368,0,0,Active,Drafted,,0,0
Patrick Jones II,Vikings,43974,18,66984,9554,31346,24,EDGE,Defense,2023,1102736,225472,0,0,0,0,0,0,1328208,0,0,0,0,,0,1102736,0,,1102736,0,0,Active,Drafted,,0,0
Patrick Jones II,Vikings,43974,18,66985,9554,31346,24,EDGE,Defense,2024,1324104,225472,0,0,0,0,0,0,1549576,0,0,0,0,,0,1324104,0,,1324104,0,0,Active,Drafted,,0,0
Anthony Schwartz,Browns,84135,8,66988,9555,31347,6,WR,Offense,2022,881047,224186,0,0,0,0,0,0,1105233,0,0,0,0,,0,881047,0,,881047,0,0,Active,Drafted,,0,0
Anthony Schwartz,Browns,84135,8,66989,9555,31347,6,WR,Offense,2023,1102094,224186,0,0,0,0,0,0,1326280,0,0,0,0,,0,1102094,0,,1102094,0,0,Active,Drafted,,0,0
Anthony Schwartz,Browns,84135,8,66990,9555,31347,6,WR,Offense,2024,1323141,224186,0,0,0,0,0,0,1547327,0,0,0,0,,0,1323141,0,,1323141,0,0,Active,Drafted,,0,0
Monty Rice,Titans,57839,31,66993,9556,31348,12,LB,Defense,2022,880403,221610,0,0,0,0,0,0,1102013,0,0,0,0,,0,880403,0,,880403,0,0,Active,Drafted,,0,0
Monty Rice,Titans,57839,31,66994,9556,31348,12,LB,Defense,2023,1100806,221610,0,0,0,0,0,0,1322416,0,0,0,0,,0,1100806,0,,1100806,0,0,Active,Drafted,,0,0
Monty Rice,Titans,57839,31,66995,9556,31348,12,LB,Defense,2024,1321209,221610,0,0,0,0,0,0,1542819,0,0,0,0,,0,1321209,0,,1321209,0,0,Active,Drafted,,0,0
Spencer Brown,Bills,42296,4,66998,9557,31349,1,LT,Offense,2022,849759,219036,0,0,30000,0,0,0,1098795,0,0,0,0,,0,879759,0,,879759,0,0,Active,Drafted,,0,0
Spencer Brown,Bills,42296,4,66999,9557,31349,1,LT,Offense,2023,1069518,219036,0,0,30000,0,0,0,1318554,0,0,0,0,,0,1099518,0,,1099518,0,0,Active,Drafted,,0,0
Spencer Brown,Bills,42296,4,67000,9557,31349,1,LT,Offense,2024,1262700,219036,0,0,30000,0,0,0,1511736,0,0,0,0,,0,1292700,0,,1292700,0,0,Active,Drafted,,0,0
Ben Cleveland,Ravens,41696,3,67003,9558,31350,5,LG,Offense,2022,879115,216460,0,0,0,0,0,0,1095575,0,0,0,0,,0,879115,0,,879115,0,0,Active,Drafted,,0,0
Ben Cleveland,Ravens,41696,3,67004,9558,31350,5,LG,Offense,2023,1098230,216460,0,0,0,0,0,0,1314690,0,0,0,0,,0,1098230,0,,1098230,0,0,Active,Drafted,,0,0
Ben Cleveland,Ravens,41696,3,67005,9558,31350,5,LG,Offense,2024,1284000,216460,0,0,0,0,0,0,1500460,0,0,0,0,,0,1284000,0,,1284000,0,0,Active,Drafted,,0,0
Robert Hainsey,Buccaneers,59980,30,67008,9559,31351,28,RT,Offense,2022,878472,213886,0,0,0,0,0,0,1092358,0,0,0,0,,0,878472,0,,878472,0,0,Active,Drafted,,0,0
Robert Hainsey,Buccaneers,59980,30,67009,9559,31351,28,RT,Offense,2023,1096944,213886,0,0,0,0,0,0,1310830,0,0,0,0,,0,1096944,0,,1096944,0,0,Active,Drafted,,0,0
Robert Hainsey,Buccaneers,59980,30,67010,9559,31351,28,RT,Offense,2024,1276965,213886,0,0,0,0,0,0,1490851,0,0,0,0,,0,1276965,0,,1276965,0,0,Active,Drafted,,0,0
Ronnie Perkins,Patriots,76830,19,67013,9560,31352,2,EDGE,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Ronnie Perkins,Patriots,76830,19,67014,9560,31352,2,EDGE,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Ronnie Perkins,Patriots,76830,19,67015,9560,31352,2,EDGE,Defense,2024,1264758,210154,0,0,0,0,0,0,1474912,0,0,0,0,,0,1264758,0,,1264758,0,0,Active,Drafted,,0,0
Tre\' McKitty,Chargers,60896,27,67018,9561,31353,15,TE,Offense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Tre\' McKitty,Chargers,60896,27,67019,9561,31353,15,TE,Offense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Tre\' McKitty,Chargers,60896,27,67020,9561,31353,15,TE,Offense,2024,1250000,210154,0,0,0,0,0,0,1460154,0,0,0,0,,0,1250000,0,,1250000,0,0,Active,Drafted,,0,0
Quinn Meinerz,Broncos,112915,10,67023,9562,31354,13,RG,Offense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Quinn Meinerz,Broncos,112915,10,67024,9562,31354,13,RG,Offense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Quinn Meinerz,Broncos,112915,10,67025,9562,31354,13,RG,Offense,2024,1243222,210154,0,0,0,0,0,0,1453376,0,0,0,0,,0,1243222,0,,1243222,0,0,Active,Drafted,,0,0
Nahshon Wright,Cowboys,100412,9,67028,9563,31355,18,CB,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Nahshon Wright,Cowboys,100412,9,67029,9563,31355,18,CB,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Nahshon Wright,Cowboys,100412,9,67030,9563,31355,18,CB,Defense,2024,1227667,210154,0,0,0,0,0,0,1437821,0,0,0,0,,0,1227667,0,,1227667,0,0,Active,Drafted,,0,0
Elijah Molden,Titans,56290,31,67033,9564,31356,12,CB,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Elijah Molden,Titans,56290,31,67034,9564,31356,12,CB,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Elijah Molden,Titans,56290,31,67035,9564,31356,12,CB,Defense,2024,1312617,210154,0,0,0,0,0,0,1522771,0,0,0,0,,0,1312617,0,,1312617,0,0,Active,Drafted,,0,0
Ifeatu Melifonwu,Lions,56203,11,67038,9565,31357,22,CB,Defense,2022,852539,210154,0,0,25000,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Ifeatu Melifonwu,Lions,56203,11,67039,9565,31357,22,CB,Defense,2023,1070078,210154,0,0,25000,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Ifeatu Melifonwu,Lions,56203,11,67040,9565,31357,22,CB,Defense,2024,1192000,210154,0,0,25000,0,0,0,1427154,0,0,0,0,,0,1217000,0,,1217000,0,0,Active,Drafted,,0,0
Ambry Thomas,49ers,56058,28,67043,9566,31358,31,CB,Defense,2022,847539,210154,0,0,30000,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Ambry Thomas,49ers,56058,28,67044,9566,31358,31,CB,Defense,2023,1065078,210154,0,0,30000,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Ambry Thomas,49ers,56058,28,67045,9566,31358,31,CB,Defense,2024,1185000,210154,0,0,30000,0,0,0,1425154,0,0,0,0,,0,1215000,0,,1215000,0,0,Active,Drafted,,0,0
Ernest Jones,Rams,81399,26,67048,9567,31359,30,LB,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Ernest Jones,Rams,81399,26,67049,9567,31359,30,LB,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Ernest Jones,Rams,81399,26,67050,9567,31359,30,LB,Defense,2024,1212121,210154,0,0,0,0,0,0,1422275,0,0,0,0,,0,1212121,0,,1212121,0,0,Active,Drafted,,0,0
Brandon Stephens,Ravens,45644,3,67053,9568,31360,5,CB,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Brandon Stephens,Ravens,45644,3,67054,9568,31360,5,CB,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Brandon Stephens,Ravens,45644,3,67055,9568,31360,5,CB,Defense,2024,1208500,210154,0,0,0,0,0,0,1418654,0,0,0,0,,0,1208500,0,,1208500,0,0,Active,Drafted,,0,0
Baron Browning,Broncos,58095,10,67058,9569,31361,13,EDGE,Defense,2022,877539,210154,0,0,0,0,0,0,1087693,0,0,0,0,,0,877539,0,,877539,0,0,Active,Drafted,,0,0
Baron Browning,Broncos,58095,10,67059,9569,31361,13,EDGE,Defense,2023,1095078,210154,0,0,0,0,0,0,1305232,0,0,0,0,,0,1095078,0,,1095078,0,0,Active,Drafted,,0,0
Baron Browning,Broncos,58095,10,67060,9569,31361,13,EDGE,Defense,2024,1202542,210154,0,0,0,0,0,0,1412696,0,0,0,0,,0,1202542,0,,1202542,0,0,Active,Drafted,,0,0
Jay Tufele,Jaguars,56913,15,67063,9570,31362,11,DT,Defense,2022,825000,206421,0,0,0,0,0,0,1031421,0,0,0,0,"cs lang, ps split",0,825000,0,,825000,0,0,Active,Drafted,,0,1
Jay Tufele,Jaguars,56913,15,67064,9570,31362,11,DT,Defense,2023,940000,206421,0,0,0,0,0,0,1146421,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Jay Tufele,Jaguars,56913,15,67065,9570,31362,11,DT,Defense,2024,1055000,206421,0,0,0,0,0,0,1261421,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Michael Carter,Jets,57337,22,67068,9571,31363,4,RB,Defense,2022,825000,201840,0,0,0,0,0,0,1026840,0,0,0,0,,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Michael Carter,Jets,57337,22,67069,9571,31363,4,RB,Defense,2023,940000,201840,0,0,0,0,0,0,1141840,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Michael Carter,Jets,57337,22,67070,9571,31363,4,RB,Defense,2024,1055000,201840,0,0,0,0,0,0,1256840,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Darren Hall,Falcons,60742,2,67073,9572,31364,25,CB,Defense,2022,825000,201188,0,0,0,0,0,0,1026188,0,0,0,0,,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Darren Hall,Falcons,60742,2,67074,9572,31364,25,CB,Defense,2023,940000,201188,0,0,0,0,0,0,1141188,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Darren Hall,Falcons,60742,2,67075,9572,31364,25,CB,Defense,2024,1055000,201188,0,0,0,0,0,0,1256188,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
James Hudson,Browns,59854,8,67083,9574,31366,6,LT,Offense,2022,825000,198104,0,0,0,0,0,0,1023104,0,0,0,0,CS,0,825000,0,,825000,0,0,Active,Drafted,,0,1
James Hudson,Browns,59854,8,67084,9574,31366,6,LT,Offense,2023,940000,198104,0,0,0,0,0,0,1138104,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
James Hudson,Browns,59854,8,67085,9574,31366,6,LT,Offense,2024,1055000,198104,0,0,0,0,0,0,1253104,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Cameron Sample,Bengals,56462,7,67088,9575,31367,7,EDGE,Defense,2022,825000,197037,0,0,0,0,0,0,1022037,0,0,0,0,cs lang presplit,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Cameron Sample,Bengals,56462,7,67089,9575,31367,7,EDGE,Defense,2023,940000,197037,0,0,0,0,0,0,1137037,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Cameron Sample,Bengals,56462,7,67090,9575,31367,7,EDGE,Defense,2024,1055000,197037,0,0,0,0,0,0,1252037,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Amon-Ra St. Brown,Lions,84470,11,67093,9576,31368,22,WR,Offense,2022,825000,196315,0,0,0,0,0,0,1021315,0,0,0,0,,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Amon-Ra St. Brown,Lions,84470,11,67094,9576,31368,22,WR,Offense,2023,940000,196315,0,0,0,0,0,0,1136315,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Amon-Ra St. Brown,Lions,84470,11,67095,9576,31368,22,WR,Offense,2024,1055000,196315,0,0,0,0,0,0,1251315,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Derrick Barnes,Lions,58120,11,67098,9577,31369,22,LB,Defense,2022,825000,195302,0,0,0,0,0,0,1020302,0,0,0,0,,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Derrick Barnes,Lions,58120,11,67099,9577,31369,22,LB,Defense,2023,940000,195302,0,0,0,0,0,0,1135302,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Derrick Barnes,Lions,58120,11,67100,9577,31369,22,LB,Defense,2024,1055000,195302,0,0,0,0,0,0,1250302,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Drew Dalman,Falcons,52270,2,67103,9578,31370,25,LG,Offense,2022,825000,194181,0,0,0,0,0,0,1019181,0,0,0,0,cs,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Drew Dalman,Falcons,52270,2,67104,9578,31370,25,LG,Offense,2023,940000,194181,0,0,0,0,0,0,1134181,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Drew Dalman,Falcons,52270,2,67105,9578,31370,25,LG,Offense,2024,1055000,194181,0,0,0,0,0,0,1249181,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Jabril Cox,Cowboys,30669,9,67108,9579,31371,18,LB,Defense,2022,825000,192812,0,0,0,0,0,0,1017812,0,0,0,0,cs,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Jabril Cox,Cowboys,30669,9,67109,9579,31371,18,LB,Defense,2023,940000,192812,0,0,0,0,0,0,1132812,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Jabril Cox,Cowboys,30669,9,67110,9579,31371,18,LB,Defense,2024,1055000,192812,0,0,0,0,0,0,1247812,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Elerson Smith,Giants,43766,21,67113,9580,31372,17,EDGE,Defense,2022,825000,189572,0,0,0,0,0,0,1014572,0,0,0,0,prsplit cs,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Elerson Smith,Giants,43766,21,67114,9580,31372,17,EDGE,Defense,2023,940000,189572,0,0,0,0,0,0,1129572,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Elerson Smith,Giants,43766,21,67115,9580,31372,17,EDGE,Defense,2024,1055000,189572,0,0,0,0,0,0,1244572,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Bobby Brown III,Rams,82429,26,67118,9581,31373,30,DE,Defense,2022,825000,189133,0,0,0,0,0,0,1014133,0,0,0,0,,0,825000,0,,825000,0,0,Active,Drafted,,0,0
Bobby Brown III,Rams,82429,26,67119,9581,31373,30,DE,Defense,2023,940000,189133,0,0,0,0,0,0,1129133,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Bobby Brown III,Rams,82429,26,67120,9581,31373,30,DE,Defense,2024,1055000,189133,0,0,0,0,0,0,1244133,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Chris Rumph II,Chargers,56345,27,67123,9582,31374,15,EDGE,Defense,2022,825000,188385,0,0,0,0,0,0,1013385,0,0,0,0,cs,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Chris Rumph II,Chargers,56345,27,67124,9582,31374,15,EDGE,Defense,2023,940000,188385,0,0,0,0,0,0,1128385,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Chris Rumph II,Chargers,56345,27,67125,9582,31374,15,EDGE,Defense,2024,1055000,188385,0,0,0,0,0,0,1243385,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Kene Nwangwu,Vikings,40547,18,67128,9583,31375,24,RB,Offense,2022,825000,188199,0,0,0,0,0,0,1013199,0,0,0,0,cs,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Kene Nwangwu,Vikings,40547,18,67129,9583,31375,24,RB,Offense,2023,940000,188199,0,0,0,0,0,0,1128199,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Kene Nwangwu,Vikings,40547,18,67130,9583,31375,24,RB,Offense,2024,1055000,188199,0,0,0,0,0,0,1243199,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Rhamondre Stevenson,Patriots,98689,19,67133,9584,31376,2,RB,Offense,2022,825000,187265,0,0,0,0,0,0,1012265,0,0,0,0,cs presplit,0,825000,0,,825000,0,0,Active,Drafted,,0,1
Rhamondre Stevenson,Patriots,98689,19,67134,9584,31376,2,RB,Offense,2023,940000,187265,0,0,0,0,0,0,1127265,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Rhamondre Stevenson,Patriots,98689,19,67135,9584,31376,2,RB,Offense,2024,1055000,187265,0,0,0,0,0,0,1242265,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
Jordan Smith,Jaguars,43427,15,67138,9585,31377,11,EDGE,Defense,2022,825000,184897,0,0,0,0,0,0,639897,0,0,0,0,"pssplit, cs lang",0,455000,0,,825000,0,0,IR,Drafted,,0,1
Jordan Smith,Jaguars,43427,15,67139,9585,31377,11,EDGE,Defense,2023,940000,184897,0,0,0,0,0,0,1124897,0,0,0,0,,0,940000,0,,940000,0,0,Active,Drafted,,0,0
Jordan Smith,Jaguars,43427,15,67140,9585,31377,11,EDGE,Defense,2024,1055000,184897,0,0,0,0,0,0,1239897,0,0,0,0,,0,1055000,0,,1055000,0,0,Active,Drafted,,0,0
